,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing
910,2003,68.0,3.1354942159291497,0.0,1.0152306797290584,5.540556120482781,4.605170185988092,5.723585101952381,3.9926809084456005,0.0,4.564348191467836,1.4701758451005926,4.553876891600541,0.09531017980432487,7.950493260286681,13.612940170340147,1.6486586255873816,1.589235205116581,0.524136637825663,13.3,0,1
911,2002,67.9,3.1354942159291497,0.0,1.0473189942805592,5.3330650424929305,4.605170185988092,5.720311776607412,3.9740583963475986,0.0,4.553876891600541,1.4996230464268938,4.543294782270004,0.09531017980432487,7.723366946751009,13.611792111713301,1.6486586255873816,1.589235205116581,0.5229518035638313,13.3,0,1
912,2001,67.8,5.402677381872279,0.0,1.0750024230289759,3.077861091477982,4.59511985013459,2.8903717578961645,3.955082494888593,0.0,4.532599493153256,1.4539530095937052,4.5217885770490405,0.09531017980432487,5.480187692385948,13.609984650568473,1.667706820558076,1.6094379124341003,0.520577915208669,13.2,0,1
913,2000,67.7,5.402677381872279,0.0,1.1151415906193203,3.4737768054188765,4.59511985013459,0.0,1.824549292051046,0.0,4.5217885770490405,1.5830939370944985,2.302585092994046,0.09531017980432487,5.624500422055673,13.60629949718022,1.667706820558076,1.6094379124341003,0.5193888544264785,13.1,0,1
914,2015,81.1,4.343805421853684,0.0,1.7232773221513311,0.0,4.405992900805995,1.0986122886681098,4.144720769547168,0.0,4.584967478670572,1.9370408655603775,4.584967478670572,0.09531017980432487,8.353826241274104,15.516530253817432,0.6418538861723948,0.5877866649021191,0.6381628722271858,17.0,0,1
915,2014,89.0,4.3694478524670215,0.0,2.2823823856765264,8.72671728180782,4.405992900805995,0.0,4.138361447638875,0.0,4.59511985013459,2.3683728335320486,4.59511985013459,0.09531017980432487,10.8180892315633,15.513236415561355,0.6418538861723948,0.5877866649021191,0.636576829071551,17.0,0,1
916,2013,87.0,4.382026634673881,0.0,2.299580583973747,8.718744764537174,4.405992900805995,1.0986122886681098,4.133565275375382,0.0,4.59511985013459,2.3561258599220753,4.59511985013459,0.09531017980432487,10.812547632136294,15.509100814244954,0.6418538861723948,0.5877866649021191,0.6349882663864131,17.0,0,1
917,2012,84.0,4.418840607796598,0.0,2.3263016196113617,8.681013404996508,4.405992900805995,0.0,4.127134385045092,0.0,4.605170185988092,2.33214389523559,4.605170185988092,0.09531017980432487,10.766726811015646,15.504493577366135,0.6418538861723948,0.5877866649021191,0.6333971761541713,17.0,0,1
918,2011,83.0,4.465908118654584,0.0,2.3804716316511167,4.276891210070052,4.405992900805995,3.332204510175204,2.028148247292285,0.0,4.605170185988092,2.312535423847214,4.605170185988092,0.09531017980432487,6.364275859252194,15.499735483380253,0.6418538861723948,0.5877866649021191,0.6302073807860711,16.9,0,1
919,2010,79.9,4.499809670330265,0.0,2.372111155642656,6.38463630146902,4.405992900805995,1.791759469228055,1.9740810260220096,0.0,4.605170185988092,2.3513752571634776,4.605170185988092,0.09531017980432487,8.438888923114286,15.495099897167568,0.6418538861723948,0.5877866649021191,0.6280751838162304,16.8,0,1
920,2009,79.7,4.5217885770490405,0.0,2.3942522815198695,6.364300460647303,4.405992900805995,1.0986122886681098,4.107589788972121,0.0,4.605170185988092,2.322387720290225,4.605170185988092,0.09531017980432487,8.459173262814287,15.490524952667865,0.6418538861723948,0.5877866649021191,0.6302073807860711,17.0,0,1
921,2008,79.6,4.553876891600541,0.0,2.421256622711544,6.521917959357326,4.405992900805995,1.791759469228055,4.100989104940769,0.0,4.584967478670572,2.2353763433005955,4.605170185988092,0.09531017980432487,8.583414334276567,15.485742489630963,0.6418538861723948,0.5877866649021191,0.6291418505840329,17.1,0,1
922,2007,79.3,4.574710978503383,0.0,2.4379897300002487,8.723903623620185,4.405992900805995,0.0,4.0943445622221,0.0,4.584967478670572,2.2925347571405443,4.605170185988092,0.09531017980432487,10.784970441487072,13.178503606403305,0.6418538861723948,0.5877866649021191,0.6275414234619514,17.2,0,1
923,2006,79.2,4.574710978503383,0.0,2.411439497906128,6.2648781626182375,4.405992900805995,0.0,4.087655574071304,0.0,4.584967478670572,2.238579763018133,4.584967478670572,0.09531017980432487,8.322072435619097,15.476832700149226,0.6418538861723948,0.5877866649021191,0.6254035284734257,17.2,0,1
924,2005,78.9,2.4849066497880004,0.0,2.3933394562625097,8.480029001672339,4.405992900805995,0.6931471805599453,4.079230924412053,0.0,4.584967478670572,2.2438960966453663,4.584967478670572,0.09531017980432487,10.5705518024801,13.17057623210557,0.6418538861723948,0.5877866649021191,0.6227247162633995,17.1,0,1
925,2004,78.7,2.5649493574615367,0.0,2.387844936944869,8.414009457072185,4.405992900805995,0.0,4.070734696582967,0.0,4.574710978503383,2.2202898502672155,4.59511985013459,0.09531017980432487,10.535745856695597,15.469572444226955,0.6418538861723948,0.5877866649021191,0.6254035284734257,18.3,0,1
926,2003,78.4,4.59511985013459,0.0,2.333114298028869,8.261016582383162,4.405992900805995,0.0,4.062165663857866,0.0,4.574710978503383,2.21375387928743,4.59511985013459,0.09531017980432487,10.398707096450206,13.164109744560529,0.6418538861723948,0.5877866649021191,0.6237971024251521,18.1,0,1
927,2002,78.1,4.59511985013459,0.0,2.327277705584417,8.03927264802438,4.405992900805995,0.0,4.053522567701846,0.0,4.564348191467836,2.175887439948088,4.59511985013459,0.09531017980432487,10.197472066564204,10.870452387138238,0.6418538861723948,0.5877866649021191,0.6221880916194514,18.0,0,1
928,2001,78.0,0.6931471805599453,0.0,2.2965670206684825,7.928887150061516,4.405992900805995,0.6931471805599453,4.044804116661965,0.0,4.564348191467836,2.131796772013764,4.59511985013459,0.09531017980432487,10.12319498795997,10.856862100640145,0.6418538861723948,0.5877866649021191,0.6184236343640088,17.7,0,1
929,2000,77.5,2.772588722239781,0.0,2.2607208888953467,5.988343102715402,4.405992900805995,0.0,4.034240638152395,0.0,4.574710978503383,2.1065702090680882,4.605170185988092,0.09531017980432487,10.096347311907259,13.15701598030375,0.6418538861723948,0.6418538861723948,0.6135627012171029,17.3,0,1
930,2015,82.4,4.3694478524670215,1.0986122886681098,1.7232773221513311,0.0,4.465908118654584,5.062595033026967,4.151039905898646,1.3862943611198906,4.59511985013459,1.9370408655603775,4.59511985013459,0.09531017980432487,10.505828102324188,15.712000694537345,0.5306282510621704,0.4700036292457356,0.6386909947638865,16.3,0,1
931,2014,82.2,4.382026634673881,1.3862943611198906,2.5257286443082556,8.815915733867884,4.430816798843313,5.5909869805108565,4.143134726391533,1.3862943611198906,4.59511985013459,2.5289235352047745,4.59511985013459,0.09531017980432487,10.667937268887071,18.01018236013737,0.4700036292457356,0.4700036292457356,0.636576829071551,16.2,0,1
932,2013,82.0,4.406719247264253,1.3862943611198906,2.4932054526026954,8.802064407359653,4.31748811353631,5.60947179518496,4.136765278106052,1.3862943611198906,4.605170185988092,2.5305171610400525,4.605170185988092,0.09531017980432487,10.658555514534577,15.702558691613685,0.4700036292457356,0.4700036292457356,0.6349882663864131,16.2,0,1
933,2012,81.5,4.430816798843313,1.3862943611198906,2.5257286443082556,6.623240658586851,4.3694478524670215,0.0,4.128745988939433,1.3862943611198906,4.605170185988092,2.5209170873110334,4.605170185988092,0.09531017980432487,8.484513871820873,15.697412331044518,0.4700036292457356,0.4700036292457356,0.6339278208999741,16.1,0,1
934,2011,81.7,4.430816798843313,1.3862943611198906,2.5494451709255714,6.529300666024687,4.31748811353631,9.612466578818832,2.028148247292285,1.3862943611198906,4.605170185988092,2.512035317176253,4.605170185988092,0.09531017980432487,8.38532624140969,17.995157463999295,0.4700036292457356,0.4700036292457356,0.6323350411631878,16.1,0,1
935,2010,81.3,4.465908118654584,1.3862943611198906,2.5416019934645457,4.3013603725264895,4.189654742026425,8.526945482858915,1.9600947840472698,1.3862943611198906,4.605170185988092,2.501435951739211,4.605170185988092,0.09531017980432487,6.161930245976346,15.691536571127548,0.4700036292457356,0.4700036292457356,0.6307397204313283,16.0,0,1
936,2009,81.1,4.48863636973214,1.3862943611198906,2.5494451709255714,8.766605844691108,3.9512437185814275,7.340835554123275,4.104294893075269,1.3862943611198906,4.59511985013459,2.5079719227189963,4.59511985013459,0.09531017980432487,10.63662753777343,13.381252379367162,0.4700036292457356,0.4700036292457356,0.6307397204313283,16.0,0,1
937,2008,89.0,4.48863636973214,1.3862943611198906,2.5572273113676265,8.854206128261305,3.871201010907891,6.405228458030842,4.096009841541162,1.3862943611198906,4.59511985013459,0.9439058989071284,4.59511985013459,0.09531017980432487,10.72359017553899,15.677650823954128,0.4700036292457356,0.4700036292457356,0.6296747576043717,16.1,0,1
938,2007,89.0,4.499809670330265,1.3862943611198906,2.580216829592325,4.1856641985703416,3.7612001156935624,3.6888794541139363,4.087655574071304,1.3862943611198906,4.605170185988092,0.8960880245566356,4.59511985013459,0.09531017980432487,6.034485649816341,15.674341275766267,0.4700036292457356,0.4700036292457356,0.6275414234619514,16.1,0,1
939,2006,86.0,4.532599493153256,1.3862943611198906,2.5952547069568657,8.64663984074937,3.6888794541139363,3.713572066704308,4.07753744390572,1.6094379124341003,4.605170185988092,0.9282193027394289,4.605170185988092,0.09531017980432487,10.506315672657083,17.968460088188106,0.4700036292457356,0.4700036292457356,0.6259384308664953,16.1,0,1
940,2005,81.0,4.543294782270004,1.3862943611198906,2.580216829592325,8.603866402484217,3.58351893845611,3.6109179126442243,4.069026754237811,1.6094379124341003,4.59511985013459,0.9555114450274363,4.59511985013459,0.09531017980432487,10.4596897014873,17.961488176015138,0.4700036292457356,0.4700036292457356,0.6205764877251099,15.5,0,1
941,2004,82.0,4.553876891600541,1.3862943611198906,2.6518325211039815,8.573995890463847,3.58351893845611,8.400434630806041,4.060443010546419,1.6094379124341003,4.605170185988092,0.9282193027394289,4.59511985013459,0.09531017980432487,10.430454478236959,15.652067787869928,0.4700036292457356,0.4700036292457356,0.6189622823705687,15.5,0,1
942,2003,79.3,4.605170185988092,1.3862943611198906,2.673458756332591,8.428021365172238,3.367295829986474,0.0,4.050044303325521,1.6094379124341003,4.574710978503383,0.8878912573524571,4.584967478670572,0.09531017980432487,10.298639043670711,17.946586921258362,0.4700036292457356,0.4700036292457356,0.6162661362239876,15.4,0,1
943,2002,79.2,2.4849066497880004,1.3862943611198906,2.6932749155200555,8.237652626235302,3.4011973816621555,8.55371796609861,4.039536325727106,1.6094379124341003,4.584967478670572,0.7975071958841881,4.584967478670572,0.09531017980432487,10.09725348031494,15.637680893508621,0.5306282510621704,0.4700036292457356,0.6157260335913605,15.5,0,1
944,2001,79.0,2.6390573296152584,1.3862943611198906,2.7006898466959175,8.14676266577188,3.367295829986474,0.0,4.028916756899646,1.6094379124341003,4.59511985013459,2.387844936944869,4.584967478670572,0.09531017980432487,10.022528363528043,17.932226862778514,0.5306282510621704,0.4700036292457356,0.6146449524049877,15.6,0,1
945,2000,78.8,2.6390573296152584,1.3862943611198906,2.683074215032033,8.134844165339144,3.295836866004329,9.210440366976517,4.018183201256536,1.6094379124341003,4.59511985013459,2.3767644911682972,4.584967478670572,0.09531017980432487,10.019786903187168,15.748841780147256,0.5306282510621704,0.4700036292457356,0.6119371251344021,15.7,0,1
946,2015,66.0,5.438079308923196,1.0986122886681098,1.7232773221513311,0.0,2.1972245773362196,3.332204510175204,3.6189933266497696,1.3862943611198906,4.382026634673881,1.9370408655603775,2.1972245773362196,1.308332819650179,8.90788086833778,12.17135696944168,1.9600947840472698,1.9315214116032138,0.5270925962298626,12.6,0,1
947,2014,65.5,5.472270673671475,1.0986122886681098,0.009950330853168083,6.574073516823081,2.0794415416798357,3.5263605246161616,3.6054978451748854,1.3862943611198906,4.23410650459726,1.4906543764441333,2.0794415416798357,1.33500106673234,9.179176160777015,14.444499944900729,1.9600947840472698,1.9459101490553132,0.5229518035638313,12.6,0,1
948,2013,64.6,5.545177444479562,1.0986122886681098,2.288486168614544,5.049060100214931,4.382026634673881,4.812184355372417,3.5890591188317256,1.3862943611198906,4.356708826689592,1.6054298910365616,4.382026634673881,1.547562508716013,9.177893933006875,14.412847033478032,1.9740810260220096,1.9600947840472698,0.5176026080450145,12.5,0,1
949,2012,63.5,5.6240175061873385,1.0986122886681098,2.2300144001592104,6.692570631897196,4.418840607796598,1.0986122886681098,3.572345637857985,1.3862943611198906,2.1972245773362196,1.4182774069729414,4.418840607796598,1.7749523509116738,9.187601918697158,14.3790147761465,1.9878743481543455,1.9740810260220096,0.5122246446796981,12.5,0,1
950,2011,62.8,5.66988092298052,1.0986122886681098,2.2925347571405443,4.901730484100526,4.330733340286331,1.0986122886681098,3.55820113047182,1.3862943611198906,4.330733340286331,1.415853163361435,4.330733340286331,1.9459101490553132,7.44846536069596,12.041858161745251,2.0014800002101243,1.9878743481543455,0.5092243423990168,12.5,0,1
951,2010,62.3,5.68697535633982,1.0986122886681098,2.2874714551839976,4.985784262624943,4.219507705176107,0.6931471805599453,3.5409593240373143,1.3862943611198906,4.23410650459726,1.4838746894587547,4.219507705176107,2.0794415416798357,9.077393194493327,9.706377178268735,2.0149030205422647,2.0014800002101243,0.5068176023684519,12.5,0,1
952,2009,61.7,3.4657359027997265,1.0986122886681098,2.265921108622454,3.9761401145341386,4.382026634673881,0.0,3.5263605246161616,1.3862943611198906,4.31748811353631,1.4883995840570443,4.343805421853684,2.1972245773362196,6.639434206911959,14.277201608258757,2.0412203288596382,2.0149030205422647,0.5019866750987863,12.4,0,1
953,2008,61.6,5.700443573390687,1.0986122886681098,2.277267285009756,2.48941519932043,4.418840607796598,1.3862943611198906,3.5085558999826545,1.3862943611198906,4.406719247264253,1.264126727145683,4.418840607796598,2.2925347571405443,5.274406773100972,14.24496038588941,2.0541237336955462,2.028148247292285,0.501381164937991,12.4,0,1
954,2007,61.6,5.676753802268282,1.0986122886681098,2.3045830956567186,6.303422603848225,4.330733340286331,0.0,3.493472657771326,1.3862943611198906,4.3694478524670215,1.3506671834767394,4.406719247264253,2.3978952727983707,9.030473852310893,14.213745591963718,2.066862759472976,2.0541237336955462,0.49774038421733524,12.4,0,1
955,2006,61.4,5.666426688112432,1.0986122886681098,2.1983350716202463,3.726589366004589,3.970291913552122,4.51085950651685,3.4781584227982836,1.3862943611198906,3.8066624897703196,1.355835153635182,3.828641396489095,2.4595888418037104,6.591368260116815,14.183512607339228,2.0918640616783932,2.066862759472976,0.4983481022548781,12.4,0,1
956,2005,65.0,3.6375861597263857,1.0986122886681098,2.1656192379208883,5.869985384839794,3.367295829986474,0.0,1.5686159179138452,1.3862943611198906,3.8066624897703196,1.324418957401803,3.828641396489095,2.4765384001174837,8.816155494368937,11.871487626992135,2.1041341542702074,2.0918640616783932,0.49469624183610705,12.4,0,1
957,2004,59.7,5.777652323222656,1.0986122886681098,2.211565694606877,6.096893953042819,4.405992900805995,4.1588830833596715,1.4586150226995167,1.3862943611198906,3.8066624897703196,1.449269160281279,3.828641396489095,2.4932054526026954,8.645863893802758,11.823537622062386,2.128231705849268,2.1041341542702074,0.49469624183610705,12.3,0,1
958,2003,59.7,3.4965075614664802,1.0986122886681098,2.010894999144726,5.867126098167034,4.405992900805995,0.0,3.427514689979529,1.3862943611198906,3.8066624897703196,1.4996230464268938,3.828641396489095,2.4849066497880004,8.495584635131495,14.099295295663607,2.1400661634962708,2.128231705849268,0.4934759854308777,12.3,0,1
959,2002,59.7,5.755742213586912,1.0986122886681098,2.234306252240751,3.1650698626890184,4.405992900805995,4.709530201312334,3.407841924380824,1.3862943611198906,3.8066624897703196,1.4398351280479207,3.828641396489095,2.4595888418037104,6.024784979133009,11.771049985179683,2.163323025660538,2.1400661634962708,0.4922542381805553,12.3,0,1
960,2001,59.8,3.6375861597263857,1.0986122886681098,2.331172549845958,5.218722480004315,4.405992900805995,8.542860938164814,3.391147045808654,1.3862943611198906,3.8066624897703196,1.4422019930581866,3.828641396489095,2.4069451083182885,8.288320477245348,14.048414323050643,2.174751721484161,2.163323025660538,0.49041881398832804,12.3,0,1
961,2000,61.0,5.6937321388027,1.0986122886681098,2.28949985344539,5.389860219333544,4.405992900805995,2.772588722239781,3.370738174177447,1.3862943611198906,3.8066624897703196,1.358409157630355,3.828641396489095,2.3513752571634776,8.322993430446985,14.023437318940275,2.1972245773362196,2.174751721484161,0.49286529838899784,12.2,0,1
